date,time,end_date,status,ip_address,progress,duration_in_seconds,finished,recorded_date,response_id,recipient_last_name,recipient_first_name,recipient_email,external_reference,location_latitude,location_longitude,distribution_channel,user_language,consent,self_1,self_2,self_3,self_4,self_5,self_6,self_7,self_8,self_timing_first_click,self_timing_last_click,self_timing_page_submit,self_timing_click_count,stereotype_1,stereotype_2,stereotype_3,stereotype_4,stereotype_5,stereotype_6,stereotype_7,stereotype_8,stereotype_timing_first_click,stereotype_timing_last_click,stereotype_timing_page_submit,stereotype_timing_click_count,sci_fi,vacation,scary_movie,sports,outdoor_art,food,robert_1,robert_2,robert_3,robert_4,robert_5,robert_6,robert_7,robert_8,rob_timing_first_click,rob_timing_last_click,rob_timing_page_submit,rob_timing_click_count,imp_gw,worried_gw,harm_personally,harm_future_gen,why_advocacy,feedback_ccl,age,fam_inc,gender,gender_5_text,race,race_6_text,race_7_text,ideology,dem_rep,dem_rep_4_text,dem_strong_weak,rep_strong_weak,closer_dem_rep,use_data,use_data_no,group,duration_in_minutes
2021-03-29,05:02:16,2021-03-29 05:14:46,IP Address,68.179.136.50,100,750,True,2021-03-29 05:14:46,R_3Obq0jfWsa7UbIJ,NA,NA,NA,NA,37.960601806640625,-87.53330230712890625,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",8,7,4,6,5,3,1,2,0,0,112.416,0,7,6,4,8,5,3,1,2,0,0,80.819,0,No,Adventurous,Yes,No,Camping,Sweet,5,6,4,8,7,2,1,3,0,0,55.249,0,Extremely important,Very worried,A great deal,A great deal,"Climate change is the most serious issue that faces us all. I watched the ""Before the Flood"" documentary that referred me to CCL's website, I believe. I love that CCL actually targets the policy and government, where the real change should be and needs to be done! They do not just focus on behavior change, but creating real, substantive government action.","Yes, I've had a great experience with CCL. It's surprising to me how kind and welcoming everyone is! These people truly care about the environment and see how important it is, so they're appreciative of everyone else who cares as well. It's also great just to meet and know other people who also care about climate change.",26,"$15,001 - $25,000",Female,NA,White / Caucasian,NA,NA,Very liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Different,12.5
2021-03-30,12:05:01,2021-03-30 12:22:48,IP Address,134.50.134.246,100,1067,True,2021-03-30 12:22:49,R_2TuDyT0ju3CUiPU,NA,NA,NA,NA,43.194305419921875,-112.36150360107421875,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",7,5,4,8,6,1,2,3,0,0,113.879,0,4,8,6,3,7,1,5,2,0,0,62.027,0,Yes,Adventurous,No,No,Camping,Savory,5,8,3,6,4,7,2,1,0,0,62.738,0,Extremely important,Very worried,Only a little,A great deal,"I am impressed with some the educational functions I have attended, personally I was wanting to confront industries much more aggressively.  I have had little time to actually volunteer, but am a strong supporter.",NA,59,"$15,001 - $25,000",Female,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,17.783333333333335
2021-03-30,12:41:02,2021-03-30 12:58:40,IP Address,24.176.98.211,100,1057,True,2021-03-30 12:58:40,R_2V1h9tnTirpsfOw,NA,NA,NA,NA,34.7666015625,-84.98480224609375,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",6,4,5,7,3,1,2,8,34.548,103.63,105.995,13,1,2,3,4,5,6,8,7,10.768,175.645,178.435,11,Yes,Adventurous,No,Yes,Camping,Sweet,1,3,2,4,5,6,7,8,23.446,75.08,78.925,11,Extremely important,Very worried,A moderate amount,A great deal,"Leaving evangelicalism, becoming agnostic. Realizing no god will save us. It’s up to me to protect my children and students. Trumps election was a huge impetus, also a katherine hayhoe video on facebook",Oh it is just the best most wonderful organization. Welcomed with open arms. Encouraged and taught so mych,37,"Over $150,000",Female,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Different,17.616666666666667
2021-03-30,12:21:10,2021-03-30 13:01:16,IP Address,216.129.182.55,100,2405,True,2021-03-30 13:01:16,R_1mW1rZwRWxPPpKX,NA,NA,NA,NA,46.99969482421875,-94.7194976806640625,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",4,6,5,8,7,3,1,2,0,0,219.825,0,2,4,1,7,8,6,3,5,0,0,245.201,0,No,Adventurous,No,Yes,Camping,Savory,3,8,4,5,7,6,2,1,0,0,74.162,0,Extremely important,Very worried,Only a little,A great deal,I wanted to personally do something important to help other people to recognize the seriousness of the problem and how they could take actions to change our record of promoting rather than slowing or inhibiting fossil fuel combustion. I am a retired US EPA climate change research biologist.,It is an excellent source of climate change information and of advocating a workable means to combat it. I find it a very welcoming organization for me as a volunteer.,83,"$100,001 - $150,000",Male,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,40.083333333333336
2021-03-30,13:08:54,2021-03-30 13:22:47,IP Address,108.246.225.139,100,832,True,2021-03-30 13:22:48,R_30kkPa5uaYartUJ,NA,NA,NA,NA,43.0500946044921875,-87.9647979736328125,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",7,6,8,5,4,2,3,1,20.747,109.01,110.293,2,5,2,1,3,6,8,4,7,87.779,87.779,89.597,1,No,Relaxing,No,No,Camping,Savory,8,6,5,7,4,1,3,2,91.162,91.162,93.333,1,Extremely important,Very worried,A moderate amount,A great deal,"First of all, it is an effective organization getting at the root cause of global warming. Secondly, I am involved for ethical reasons; our planet is sacred; all is one interdependent whole and we have not right to violate it. I love the people in CCL, their dedication, their enthusiasm and creativity.","Yes, basically. I would suggest that sometimes we weave in the ethical and spiritual dimension (not religious). And also, when there are state/international conferences, please integrate exercise, stretching, singing, something to get our bodies involved. They are, after all, the closest part of Earth to us.",79,"$15,001 - $25,000",Female,NA,White / Caucasian,NA,NA,Very liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,13.866666666666667
2021-03-30,13:04:34,2021-03-30 13:24:13,IP Address,162.154.83.148,100,1179,True,2021-03-30 13:24:14,R_3MKflTyQjBfLfzm,NA,NA,NA,NA,39.139007568359375,-84.42960357666015625,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",7,8,5,4,6,2,1,3,0,0,93.66,0,3,4,2,1,8,6,5,7,91.453,91.453,91.803,1,Yes,Adventurous,No,Yes,Staying in and watching TV shows,Savory,4,6,5,7,3,1,2,8,138.676,139.556,154.419,2,Extremely important,Very worried,A moderate amount,A great deal,"My sister found the group online. I went to the website- my first impressions were that the group seemed legit, organized, respectful. They offered a ""solution"" or policy to reduce emissions, which intrigued me. I was really scared about climate change to the point where I often ignored it and hoped our government was doing something and after joining CCL, I came to the conclusion they, especially Republicans, were not doing enough, which was disappointing. I am driven to change their minds. At my first couple CCL meetings, I really liked the people and they didn't make me feel bad for not living a super green lifestyle (always trying to make changes, but it's not an overnight thing). I like the idea of making big changes in the power and transportation sectors and spurring innovation- me setting my thermostat to 64 in the winter or buying a hybrid isn't helping that much.","It definitely feels welcoming to me. People talked to me right away and answered my questions and told me about how I could get involved. Love having conversations with new people at the national conferences. I didn't even realize what a high percentage of Democrats there were in the chapter for months since people weren't being too partisan with their speech (as a moderate, I appreciated this).",34,"$75,001 - $100,000",Female,NA,White / Caucasian,NA,NA,Moderate,Democrat,NA,Not Very Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Different,19.65
2021-03-30,13:12:26,2021-03-30 13:24:18,IP Address,50.35.156.245,100,712,True,2021-03-30 13:24:18,R_12aMJA3nvkfk86Q,NA,NA,NA,NA,46.253204345703125,-119.28639984130859375,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",2,3,6,5,8,4,7,1,0,0,135.529,0,2,1,4,3,7,6,8,5,0,0,82.226,0,Yes,Adventurous,No,Yes,Camping,Savory,3,5,7,6,2,1,8,4,0,0,78.012,0,Extremely important,Very worried,Only a little,A great deal,I knew the problem was serious. I liked the bipartisan appeal of the CFD policy that CCL advocates.,"Yes, many very talented and dedicated volunteers, who are a pleasure to work with.",64,"$100,001 - $150,000",Male,NA,White / Caucasian,NA,NA,Moderate,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,11.866666666666667
2021-03-30,13:09:37,2021-03-30 13:26:51,IP Address,24.128.66.23,100,1034,True,2021-03-30 13:26:51,R_4ZRKSLjlbgbcMxz,NA,NA,NA,NA,38.91290283203125,-104.7794036865234375,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",7,8,5,6,4,2,1,3,16.255,128.829,130.67,9,4,1,2,3,5,6,8,7,14.41,107.5,109.504,7,No,Relaxing,No,No,Staying in and watching TV shows,Savory,6,8,2,5,3,4,7,1,9.931,131.744,133.48,11,Very important,Very worried,A great deal,A great deal,"I am from Louisiana.  I have personally experienced Hurricane Katrina, Gustave, and the Flood of 2016 that took out 20 parishes.  I have seen the aftermath of climate disasters.",It is welcoming. I plan to do more when more people get vaccinated and the US opens up again.,54,"Under $15,000",Female,NA,White / Caucasian,NA,NA,Moderate,Other (please specify),Non-affiliated,NA,NA,Neither,"Yes, you can use my data.",NA,Different,17.233333333333334
2021-03-30,14:34:43,2021-03-30 14:52:28,IP Address,70.174.108.32,100,1064,True,2021-03-30 14:52:28,R_3qyfKq3VWz6HDKC,NA,NA,NA,NA,37.1100006103515625,-76.51149749755859375,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",8,7,2,5,3,4,1,6,25.766,174.322,176.189,4,3,2,1,4,5,7,6,8,144.592,144.592,146.654,1,Yes,Relaxing,No,No,Camping,Savory,4,1,5,6,2,3,7,8,127.006,149.23,150.774,2,Extremely important,Very worried,A great deal,A great deal,I believe we are at a tipping point in the survival of humans.  Global warming is a real threat.  I become involved with CCL because I was asked to join a group lobbying my Congressman.,CCL provides good training in the science and the lobbying/interviewing process and I feel welcomed as a volunteer.,75,"$100,001 - $150,000",Female,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,17.733333333333334
2021-03-30,15:47:43,2021-03-30 15:56:31,IP Address,65.32.100.48,100,528,True,2021-03-30 15:56:31,R_3kiCZVfdYtYLsgT,NA,NA,NA,NA,27.738494873046875,-82.64019775390625,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",8,5,6,7,4,3,1,2,0,0,62.967,0,3,1,2,4,5,7,6,8,27.684,57.846,59.195,3,Yes,Adventurous,No,Yes,Camping,Sweet,4,2,1,3,5,7,6,8,43.854,43.854,45.161,1,Extremely important,Very worried,A moderate amount,A great deal,"NOt directly involved with CCL but with Sea Level Rise issues, Green church movement within my denomination, and supporter of Sierra Club.  Also trained as  Climate Reality Leader under Al Gore.",Not interested at this time.,74,"$35,001 - $50,000",Female,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Different,8.8
2021-03-30,15:40:40,2021-03-30 16:23:39,IP Address,72.221.58.131,100,2579,True,2021-03-30 16:23:39,R_25YIcON6eWT8WGP,NA,NA,NA,NA,35.402801513671875,-94.3910980224609375,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",3,5,2,4,7,8,6,1,0,0,236.957,0,8,4,2,3,6,7,5,1,1603.167,1603.167,1603.167,1,No,Relaxing,No,No,Staying in and watching TV shows,Savory,6,3,4,8,1,2,7,5,0,0,90.121,0,Extremely important,Somewhat worried,A moderate amount,A great deal,Personal curiosity and a desire to help smart and conscientious people.,"Welcoming, for sure.",70,"$35,001 - $50,000",Male,NA,White / Caucasian,NA,NA,Moderate,Independent,NA,NA,NA,Closer to Democratic Party,"Yes, you can use my data.",NA,Different,42.983333333333334
2021-03-30,16:11:46,2021-03-30 16:36:54,IP Address,97.98.143.49,100,1507,True,2021-03-30 16:36:54,R_25GcaJD9eIW1GUt,NA,NA,NA,NA,40.75970458984375,-96.65419769287109375,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",8,6,7,5,2,4,1,3,79.213,79.213,178.521,1,4,1,2,3,5,6,7,8,0,0,208.118,0,No,Adventurous,No,No,Camping,Savory,7,2,3,5,4,1,6,8,0,0,134.451,0,Very important,Very worried,A moderate amount,A great deal,"I attended a presentation by Mark Reynolds over a decade ago, which led directly to my involvement with CCL.  I have also been involved in activism against fossil fuels since working on the cases of Ogoni leader Ken Saro Wiwa in Nigeria, and against deforestation since working on the case of Chico Mendes in Brazil.  I've also been active in promoting sustainable agriculture.","I was part of a committee that sought endorsers, and found it very educational to learn how to present a case.  Pre-COVID, I also helped with tabling at events, and always learned much from my CCL partners.  I'm probably less active than many other volunteers, in part because of my age, but I'm delighted to see the enthusiasm of many younger members.",78,"$75,001 - $100,000",Female,NA,White / Caucasian,NA,NA,Very liberal,Independent,NA,NA,NA,Closer to Democratic Party,"Yes, you can use my data.",NA,Similar,25.116666666666667
2021-03-30,16:30:38,2021-03-30 16:43:42,IP Address,108.251.58.70,100,783,True,2021-03-30 16:43:42,R_Dub0L4AKZqC3rbj,NA,NA,NA,NA,33.510406494140625,-117.6591033935546875,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",2,3,4,5,7,8,1,6,0,0,156.811,0,4,1,2,3,5,6,7,8,0,0,71.589,0,Yes,Relaxing,No,Yes,Staying in and watching TV shows,Savory,4,1,3,2,5,6,7,8,0,0,63.264,0,Extremely important,Very worried,Only a little,A great deal,"It is the most important issue facing this world, our only world in the long and not so long term. It is happening now. All we can really do is take action to mitigate its most serious affects. One major problem is we do not know what all the long term affects will be.",It has been great being  a volunteer. I have met some of the finest people during my work at CCL.,81,"Over $150,000",Male,NA,White / Caucasian,NA,NA,Moderate,Independent,NA,NA,NA,Closer to Democratic Party,"Yes, you can use my data.",NA,Different,13.05
2021-03-30,16:59:05,2021-03-30 17:12:30,IP Address,99.145.236.105,100,805,True,2021-03-30 17:12:31,R_2PA6oyGLYYADHnm,NA,NA,NA,NA,32.7404022216796875,-117.135498046875,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",8,7,5,6,4,3,2,1,0,0,76.759,0,4,2,1,3,6,5,8,7,0,0,76.809,0,No,Adventurous,No,No,Camping,Savory,4,3,1,2,5,6,8,7,0,0,73.134,0,Extremely important,Very worried,A moderate amount,A great deal,"Alarm that we are irreversibly damaging the beautiful world which I love and which has given me so much, and that we are taking no significant action to change. Beautiful landscapes are the most precious memories I have, and they will be gone for ever. And we are sitting on our hands. My children will have to deal with change on a scale I find difficult to imagine.","CCL is the best organized organization I've ever encountered. It is designed to nurture effective relationships, and it also develops effective relationships with volunteers. It is relentlessly positive and persistent and polite, values I share. I have found CCL not only welcoming, but empowering.",70,"$100,001 - $150,000",Male,NA,White / Caucasian,NA,NA,Very liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,13.416666666666666
2021-03-30,18:28:34,2021-03-30 18:43:07,IP Address,64.98.20.41,100,872,True,2021-03-30 18:43:08,R_1PbgT4qxLfM55Ot,NA,NA,NA,NA,48.3119964599609375,-116.533203125,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",3,8,6,7,5,2,1,4,0,0,92.583,0,4,2,1,3,6,7,8,5,0,0,71.941,0,Yes,Relaxing,No,Yes,Camping,Sweet,2,1,6,4,7,5,3,8,0,0,117.329,0,Extremely important,Very worried,A great deal,A great deal,"I want clean air, water, and a stable climate for my children and future generations","Yes.  I really appreciate the way they have responded to my questions with thoughtful, solid answers.  I feel really good after I have made my calls to legislatures.  My children have admired my involvement in this issue.",53,"$50,001 - $75,000",Female,NA,White / Caucasian,NA,NA,Moderate,Democrat,NA,Not Very Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Different,14.533333333333333
2021-03-30,18:34:45,2021-03-30 19:09:21,IP Address,76.192.146.4,100,2076,True,2021-03-30 19:09:22,R_XM5nDnPNwegi6BP,NA,NA,NA,NA,42.9282073974609375,-85.54730224609375,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",6,2,4,5,3,7,8,1,43.938,96.77,552.202,7,4,2,1,3,5,6,7,8,0,0,144.866,0,Yes,Adventurous,No,No,Camping,Savory,6,1,7,3,4,2,5,8,233.057,240.978,289.291,3,Extremely important,Somewhat worried,A moderate amount,A great deal,"I felt spiritually motivated to get involved. I was drawn in by CCL's solution, CFD, and their emphasis on being inclusive, non-partisan, building relationships, focus, and recognizing there is no single answer to climate change, it is going to take a lot of difference efforts.",I felt very comfortable volunteering with CCL. The chapter was very open and there wasn't a lot of pressure to do certain things. The people are very supportive and willing to grow with you.,57,"$75,001 - $100,000",Female,NA,White / Caucasian,NA,NA,Liberal,Other (please specify),Democrat/Independent,NA,NA,Closer to Democratic Party,"Yes, you can use my data.",NA,Similar,34.6
2021-03-30,23:32:38,2021-03-30 23:42:14,IP Address,24.11.198.159,100,575,True,2021-03-30 23:42:14,R_Cmo4fj6vBoORfgt,NA,NA,NA,NA,36.1876068115234375,-86.61190032958984375,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",6,8,5,7,3,1,4,2,0,0,62.769,0,3,2,1,4,7,5,8,6,0,0,54.139,0,No,Adventurous,No,No,Staying in and watching TV shows,Sweet,5,2,3,4,1,7,6,8,0,0,68.332,0,Very important,Somewhat worried,A moderate amount,A great deal,"I'm a long-time environmental advocate, and sustainability seems to me to be a responsibility of citizenship.",I've done little so far as a volunteer.,71,"Over $150,000",Male,NA,White / Caucasian,NA,NA,Moderate,Independent,NA,NA,NA,Closer to Democratic Party,"Yes, you can use my data.",NA,Similar,9.583333333333334
2021-03-31,05:53:14,2021-03-31 05:58:41,IP Address,67.80.150.167,100,327,True,2021-03-31 05:58:42,R_2ylTPCe68PkqLS0,NA,NA,NA,NA,41.1360015869140625,-73.40599822998046875,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",8,7,6,5,2,4,1,3,5.831,34.542,36.542,11,4,1,2,3,8,5,6,7,6.367,58.803,60.834,25,Yes,Adventurous,No,Yes,Staying in and watching TV shows,Sweet,5,1,3,2,6,8,4,7,19.091,77.127,78.967,8,Extremely important,Very worried,Only a little,A great deal,To have an impact in our local communities advocating for climate change,It is so welcoming! The people are passionate about the work,35,"$100,001 - $150,000",Female,NA,White / Caucasian,NA,NA,Moderate,Republican,NA,NA,Not Very Strong Republican,NA,"Yes, you can use my data.",NA,Different,5.45
2021-03-31,08:44:53,2021-03-31 08:54:06,IP Address,174.97.164.19,100,552,True,2021-03-31 08:54:06,R_ZIzcC5qz04yu7Wp,NA,NA,NA,NA,44.180694580078125,-88.4759979248046875,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",4,6,8,7,5,3,2,1,0,0,54.588,0,3,2,1,4,6,5,7,8,79.374,79.374,80.846,1,Yes,Adventurous,Yes,Yes,Camping,Savory,1,2,3,4,8,5,6,7,0,0,81.161,0,Extremely important,Very worried,A moderate amount,A great deal,Decades of scientific study as an EPA and NASA scientist,Very welcoming.  Almost overwhelming,73,"Over $150,000",Male,NA,White / Caucasian,NA,NA,Conservative,Republican,NA,NA,Not Very Strong Republican,NA,"Yes, you can use my data.",NA,Similar,9.2
2021-03-31,09:47:52,2021-03-31 10:21:38,IP Address,72.9.8.222,100,2026,True,2021-03-31 10:21:39,R_0JVbgdSLfZWfB0l,NA,NA,NA,NA,37.71490478515625,-76.3805999755859375,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",8,5,7,4,2,6,1,3,5.983,130.885,131.501,20,6,2,5,3,4,7,1,8,14.01,35.277,47.65,6,No,Relaxing,No,No,Camping,Savory,6,1,3,2,4,8,5,7,19.859,46.326,60.711,5,Very important,Very worried,A great deal,A great deal,"Concerns over personal quality of life and functional ecosystem; as an engineer involved in other areas of regulatory policy, awareness of how STEM related issues are too often buried by politicians","CCL leadership is infested with liars and functional illiterates, who use patronizing kindergarten teacher attitudes and blow off discussions about how the proposed so-called fee is really an excise tax, whereas case law holds fees have to be based on actual costs of government services, while a redistribution of revenues is not a contributions based dividend.  As such, CCL is a fraud, and needs to adopt a legally vaid proposal, not one some leaders see as useful propaganda or political marketing in a fraud laden government system.  CCL has at least done well raising attention for important survival level issues, but needs to find honest, competent leadership, rather than marketing scammers.",63,"$25,001 - $35,000",Male,NA,White / Caucasian,NA,NA,Liberal,Other (please specify),left libertarian,NA,NA,Neither,"Yes, you can use my data.",NA,Different,33.766666666666666
2021-03-31,14:43:56,2021-03-31 14:55:03,IP Address,24.204.184.132,100,667,True,2021-03-31 14:55:04,R_3kb1dOJRNk8P27v,NA,NA,NA,NA,44.5225067138671875,-85.68579864501953125,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",8,6,7,5,4,3,1,2,25.394,85.574,86.44,4,5,2,3,4,6,1,8,7,7.474,36.215,37.399,2,No,Adventurous,No,No,Camping,Savory,3,8,2,1,5,4,6,7,45.063,47.431,61.034,3,Extremely important,Very worried,A moderate amount,A great deal,I was involved in statewide fracking ban initiative many years ago and met CCL volunteers at an event where we tabled near each other. They invited me to a meeting and I saw how CCL's approach may be effective in the divided political landscape.,Yes - I feel they are my tribe,60,"$50,001 - $75,000",Female,NA,White / Caucasian,NA,NA,Very liberal,Democrat,NA,Not Very Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,11.116666666666667
2021-03-31,18:01:20,2021-03-31 18:16:24,IP Address,24.235.3.46,100,904,True,2021-03-31 18:16:25,R_3oYfMs72ncLtGBj,NA,NA,NA,NA,42.700897216796875,-88.54620361328125,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",2,3,5,8,6,4,7,1,0,0,122.736,0,2,3,1,6,4,5,7,8,0,0,105.732,0,No,Adventurous,No,Yes,Camping,Sweet,4,3,1,8,2,5,7,6,0,0,61.672,0,Extremely important,Very worried,A moderate amount,A great deal,CCL has a common-sense approach to solving the climate crisis.  The carbon fee would ensure that everyone would have buy-in to the climate crisis.,"Yes, it is welcoming but at times very frustrating",72,"$35,001 - $50,000",Male,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Not Very Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Different,15.066666666666666
2021-04-01,14:21:47,2021-04-01 14:40:13,IP Address,136.37.109.195,100,1105,True,2021-04-01 14:40:13,R_6zjViOf5qMmyYhj,NA,NA,NA,NA,38.9886932373046875,-94.63410186767578125,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",7,8,4,5,6,3,1,2,0,0,98.095,0,3,2,1,4,5,8,6,7,0,0,96.679,0,Yes,Adventurous,No,Yes,Staying in and watching TV shows,Savory,4,1,2,6,5,3,8,7,0,0,102.89,0,Extremely important,Very worried,NA,A great deal,"I once saw a compelling documentary, but it seemed far fetched.  Forgot about it.  A decade later I had a baby and read a book about climate change, wanting to know what my boy was in for.  Got scared and started reading about answers.  Found CCL and joined.  Group kept getting scrubbed so became a leader.  Working on it keeps me from worrying so much!","Yes.  I love that they want us to foster relationships, not yell at people.  I have learned a lot about the bill, and am working on how to talk to people that think differently than myself.  I need to get better at it, but now I feel hopeful.  CCL is good for hope, and I love that we hand people an answer, rather than try to scare them.  We need hope!",51,"Over $150,000",Female,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,18.416666666666668
2021-04-01,15:22:55,2021-04-01 15:35:12,IP Address,67.188.253.8,100,737,True,2021-04-01 15:35:13,R_2yghnf1nntpKfWP,NA,NA,NA,NA,37.87530517578125,-122.07070159912109375,anonymous,EN,"Yes, I am over the age of 18 and agree to participate in this study.",8,5,4,6,7,3,1,2,40.569,85.213,97.243,5,3,1,2,5,4,8,7,6,34.687,64.701,67.402,5,No,Relaxing,No,Yes,Camping,Savory,3,6,1,4,8,7,5,2,19.172,19.172,26.019,1,Extremely important,Very worried,A great deal,A great deal,Melting Sierra snowpack.  Rising oceans. Extinction of natural species. Climate disasters. A practical way to influence action on climate change.,Very welcoming. Enjoy working with CCL volunteers,77,"$100,001 - $150,000",Male,NA,White / Caucasian,NA,NA,Liberal,Democrat,NA,Strong Democrat,NA,NA,"Yes, you can use my data.",NA,Similar,12.283333333333333
